0,1,2,3,4,5,6,7,8,9
            是不是很容易导致宫颈癌，感觉离已经好近,,                        ,        ,        ,,,,,
            感染hpv很正常的，女性感染hpv很常见，只要定期检查，及时调理就没事,,                        ,        ,        ,,,,,
            和我一样，tct低度病变,,                        ,        ,        ,,,,,
            ,,,,,,,,,
            多锻炼多运动，养成好的作息习惯，可以吃硒优素和维E，我吃这些三个多月就好了,,                        ,        ,        ,,,,,
            保妇康栓用过吗,,                        ,        ,        ,,,,,
            怎么感染上的，从你自己身上找原因，可以查一下感染途径,,                        ,        ,        ,,,,,
            我之前也是16/18，刚查出来也好绝望的，但是后来就接受了，开始调理起来，四个月调理好了，加油吧,,                        ,        ,        ,,,,,
            一样的感染hpv,,                        ,        ,        ,,,,,
            没事的，医生说提高免疫力，我也食疗三个月转阴了,,                        ,        ,        ,,,,,
            你现在感染了hpv怎么治疗的,,                        ,        ,        ,,,,,
            X生活感染上的,,                        ,        ,        ,,,,,
            我是食疗配合熏蒸泡脚一起调理身体的，用了三个月转阴的,,                        ,        ,        ,,,,,
            hpv16怎么才能快速转阴，欣维安姬松茸富硒蛋白可以吗？,,                        ,        ,        ,,,,,
            欣维安姬松茸富硒蛋白好吗？有吃这个转阴的吗？,,                        ,        ,        ,,,,,
,,,,,,,,,
            做手术，禁止无套sex，三个月后也许就阴了...手术后转阴率95%,,                        ,        ,        ,,,,,
            我高级别病变，16阳，宫颈激光后转阴半年。虽然tct不正常，下周要做阴道镜，但是还是得挺住吖，加油才有希望。每天坚持走路5公里,,                        ,        ,        ,,,,,
            16.18持续几年感染，医生怎么可能不建议治疗呢，吃中药只是提高免疫力的，抓紧治疗，不行换一家医院，去三甲医院。,,                        ,        ,        ,,,,,
            亲、我月底这几天准备去检查，我希望你少花点冤枉钱，我也是折腾好几年了！吃药吃到胃都不好了、期待结果能好,,                        ,        ,        ,,,,,
            年经最好不手术，有药物可以治疗的，要主动让医生给开，要不有些医生不给开药用,,                        ,        ,        ,,,,,
            你用保妇康栓，我用就好使，用了一年，16转阴了，复查两次都是阴，心态一定要好，我刚检查出来的时候，天天哭，后来半年复查没有转阴，然后又用了半年，这半年心态可好了，啥也不合计，爱咋地咋地，然后就转阴了，这个病就是心态和抵抗力一定要好，药物只是辅助的,,,,,,,,,
            目前用半枝莲膏好，北京大学滨海医院科研，一周一次3月转阴，,,,,,,,,,
            我和你一样，16阳性，宫颈低级别病变，小灶高级别病变，cin2   正在等待月经，月经过了就要Leep刀锥切了,,                        ,        ,        ,,,,,
            我是食疗转阴的三个月。,,                        ,        ,        ,,,,,
            这个我有发言权  我携带了五年  转阴了 老师联系13225117167,,                        ,        ,        ,,,,,
            吃中药是提高自身免疫力，看看可不可以自身转阴。您现在的情况要尽快干预了，可以使用派特灵清除病毒,,                        ,        ,        ,,,,,
            我三年了，现在转阴了，传好运！分享食疗调理老师13172946882,,                        ,        ,        ,,,,,
            hpv用半枝莲膏好北京大学科研成果。一周两次3,转阴,,                        ,        ,        ,,,,
            不管高危的还是低危的，HPV没有特殊的治疗方法，只能提高免疫力，补充维生素和蛋白质，然后吃点欣维安姬松茸，清除体内的病毒。,,                        ,        ,        ,,,,,
            也不知道怎么就得了这个,,,,,,,,,
            提高免疫力其实就是很好的办法哦，可以试试欣维安姬松茸富硒蛋白，硒的作用不用说，提高免疫力一把手，姬松茸也是有很好的提高免疫力功效！,,                        ,        ,        ,,,,,
            hpv16怎么才能快速转阴，有哪些地方是需要特别注意的吗,,                        ,        ,        ,,,,,
"            你可以试一下用克霉唑阴道片,然后吃高吉星富硒片和利巴韦林，塞药之前用抗菌洗液洗一下，我就是这样的，三个多月就转阴了",,                        ,        ,        ,,,,,
            高危的呀,,                        ,        ,        ,,,,,
            先做个免费的唾液检测吧,,                        ,        ,        ,,,,,
,,,,,,,,,
            你这个是高危型号的，我朋友得过，用了一个叫段芝堂hpv克星的治好了,,                        ,        ,        ,,,,,
"            看贴吧里的很多感染HPV的小姐姐，都在吃能提高免疫力的药物治HPV， 提高免疫力能让HPV转阴吗,提高免疫力的药物都有哪写呀？",,                        ,        ,        ,,,,,
            多吃点蔬菜水果补充维生素，喝点牛奶或者喝点蛋白质粉补充蛋白质，多运动，也可以吃点硒片，硒对提高免疫力有好处，还能清除病毒,,                        ,        ,        ,,,,,
            你可以试试吃高吉星富硒片和抗病毒的药，我之前感染吃的高吉星富硒片和更昔洛韦医生还给开了一个洗的药，3个月多就转阴了,,                        ,        ,        ,,,,,
            hpv病毒会传染吗,,                        ,        ,        ,,,,,
            会,,                        ,        ,        ,,,,,
            会啊，肯定会传染呀,,,                        ,        ,        ,,,,
            会,,                        ,        ,        ,,,,,
            你的衣服什么的不要和家人的衣服放在一起洗，你用过的马桶要及时消毒,,                        ,        ,        ,,,,,
            各人的基因不一样，不大会传染。,,                        ,        ,        ,,,,,
            会传染，不过你可以和家人一起吃点高吉星富硒片，我之前感染吃的这个，我现在已经转阴了,,                        ,        ,        ,,,,,
            hpv病毒能彻底清除吗,,                        ,        ,        ,,,,,
            看情况,,                        ,        ,        ,,,,,
            HPV感染需要增强体质，提高免疫力，通过提高自身的免疫力是可以清除的。,,                        ,        ,        ,,,,,
            HPV病毒是可以清除的，但不能保证不复发，只要你还有性生活，就有复发的可能，这就跟感冒一样，感冒了一次是可以好的，但不能保证你以后都不再感冒，唯一的办法就是增强免疫力,,                        ,        ,,,,,,
            会转阴的，多吃点有营养的东西，尤其是动物肝脏还有牛奶胡萝卜什么的，补充维生素和微量元素，多运动，,,                        ,        ,        ,,,,,
            可以，HPV没有特效药，也没有特殊的治疗，就是提高免疫力，清除病毒。可以试试高吉星富硒片，我之前感染hpv的时候吃的这个药,,                        ,        ,        ,,,,,
            就是同房和温水冲洗都能清楚。,,                        ,        ,        ,,,,,
            可以,,                        ,        ,        ,,,,,
            我是HPV16，医生让我用干扰素和补硒的药物一起吃，在一个HPV群里她们很多人都在吃高吉星富硒片，高吉星富硒片对hpv有效果吗？,,                        ,        ,        ,,,,,
            看好多感染HPV都吃这个高吉星富硒片，这个药具体是干嘛的呀，有效果吗？吃这个真的能转阴吗,,                        ,        ,        ,,,,,
